period,city,channel,category,segment,manufacturer,brand,item_name,pack_size,packaging,unit_price,sales_volume,sales_value,quarter
2022-03-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,285.0,17585.434,7345264.300164601,2022Q1
2022-03-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,26753.066,11174434.871908402,2022Q1
2022-03-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,313.5,0.0,0.0,2022Q1
2022-03-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,37477.138,15653841.949912602,2022Q1
2022-03-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,52352.829999999994,21867213.0794882,2022Q1
2022-03-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,106.87499999999999,11864.180999999999,4900443.972829601,2022Q1
2022-03-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,92.62499999999999,16717.535,5237041.1604372,2022Q1
2022-03-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,9145.421,3819930.5174536,2022Q1
2022-03-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,110.43749999999999,12384.385999999999,5172822.572812001,2022Q1
2022-03-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,7430.665,3103693.5436872,2022Q1
2022-03-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,110.43749999999999,90787.212,37313956.66594821,2022Q1
2022-03-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,78021.73199999999,32588782.201740205,2022Q1
2022-03-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,236065.85599999997,98601956.4032978,2022Q1
2022-03-01,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA MONDO,PASTA MONDO  SPAGHETTI    200G SACHET,200G,SACHET,71.25,0.0,0.0,2022Q1
2022-03-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,1450.061,605668.40168,2022Q1
2022-03-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2109.0,13553.72,4613768.11868,2022Q1
2022-03-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,103.31249999999999,7591.319000000001,3170852.2205600003,2022Q1
2022-03-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,13135.719000000001,5486643.168160001,2022Q1
2022-03-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,11514.983999999999,4809719.6604,2022Q1
2022-03-01,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,7016.6720000000005,2930807.7106060004,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,0.0,0.0,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,719.436,300521.5348716,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,110.43749999999999,2566.79,1039642.0547058001,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,641.781,268032.7165204,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2109.0,3089.834,1051825.3650752,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,112.98214285714283,5211.235,2162536.7081804,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,2109.0,1324.31,450782.29533200007,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,3714.08,1551340.8809586,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.04999999999997,5075.463999999999,2119895.139326,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,285.0,583.331,243666.10973240001,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,3616.886,1510777.4721000001,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI   QUALITY 250G SACHET,250G,SACHET,216.6,245.323,155724.9400504,2022Q1
2022-03-01,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA  SPAGHETTI    500G SACHET,500G,SACHET,227.99999999999997,3172.6659999999997,1060201.6765096001,2022Q1
2022-03-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,109.44,3147.449,1305345.0783064,2022Q1
2022-03-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,8701.367999999999,3634550.8710474013,2022Q1
2022-03-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,2036.7319999999997,850639.5599246001,2022Q1
2022-03-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,7960.889999999999,3325227.3858334003,2022Q1
2022-03-01,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,10270.5,4289878.32417,2022Q1
2022-03-01,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE  PASTA    500G SACHET,500G,SACHET,285.0,1762.685,736226.2938416001,2022Q1
2022-04-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,56532.84,23613219.1616774,2022Q2
2022-04-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,6170.817,2577466.0055444003,2022Q2
2022-04-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,113.99999999999999,11107.336999999998,4639438.8113750005,2022Q2
2022-04-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,146247.57799999998,61085944.3718596,2022Q2
2022-04-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,60130.688,25115974.3169176,2022Q2
2022-04-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,19677.944,8219252.7141648,2022Q2
2022-04-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,115.58333333333334,220845.47599999997,92688541.47335,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,24555.179,10256403.698603401,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,99.74999999999999,97409.764,35601078.962585405,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,14285.847999999998,5967075.321944801,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,113.99999999999999,40532.236,16929841.6180746,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,44076.143000000004,18410046.351424802,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    450G SACHET,450G,SACHET,285.0,23809.858,9945125.5388998,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,285.0,8582.631,3584870.8306262004,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,37985.151999999995,15865944.4653252,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,285.0,1384.263,578204.9753818001,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,27464.319,11471586.6677694,2022Q2
2022-04-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,47730.604,19936507.480294403,2022Q2
2022-04-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,12004.961999999998,5014389.05704,2022Q2
2022-04-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,92.62499999999999,17634.364999999998,5524241.550716001,2022Q2
2022-04-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,6518.009999999999,2722523.3896454,2022Q2
2022-04-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,11502.458999999999,4804453.0380888,2022Q2
2022-04-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,15528.328,6486011.6000248,2022Q2
2022-04-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,91732.265,38315512.987826206,2022Q2
2022-04-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,83105.546,34712173.20925961,2022Q2
2022-04-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,225448.16299999997,94167279.5660716,2022Q2
2022-04-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,539.2429999999999,225213.34472000002,2022Q2
2022-04-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2109.0,6994.127,2380826.7870400003,2022Q2
2022-04-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,106.87499999999999,5622.889999999999,2348653.45208,2022Q2
2022-04-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,119.69999999999999,20103.961,8477673.76196,2022Q2
2022-04-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,121.12499999999999,13402.752,5775113.625320001,2022Q2
2022-04-01,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,6653.113,2778944.6170608,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,0.0,0.0,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,698.394,291736.33944,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,1596.52,666825.9187200001,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,365.897,152814.27304,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2109.0,3020.0280000000002,1028023.29136,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,5504.32,2299160.1989200003,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,2109.0,1132.427,385508.73426000006,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,118.74999999999996,5521.187,2351255.97382,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,114.95000000000002,8664.127,3679698.2337700003,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,285.0,83.166,34730.5166,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,4240.631,1771256.3466,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI   QUALITY 250G SACHET,250G,SACHET,199.49999999999997,245.323,143430.8673044,2022Q2
2022-04-01,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA  SPAGHETTI    500G SACHET,500G,SACHET,256.5,3201.223,1132214.84116,2022Q2
2022-04-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,3727.6069999999995,1557013.1855584001,2022Q2
2022-04-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,3261.6769999999997,1362386.5443390002,2022Q2
2022-04-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,3106.3669999999997,1297510.9926156001,2022Q2
2022-04-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,10561.748,4411537.3776832,2022Q2
2022-04-01,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,10270.5,4289878.32417,2022Q2
2022-04-01,Bouake,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE  SPAGHETTI    500G SACHET,500G,SACHET,285.0,4184.686,1747913.1705,2022Q2
2022-04-01,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE  PASTA    500G SACHET,500G,SACHET,285.0,1762.685,736226.2938416001,2022Q2
2022-05-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,56533.17399999999,23613219.1756282,2022Q2
2022-05-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,4586.655,1915772.9907176,2022Q2
2022-05-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,113.99999999999999,14770.482,6169438.4490582,2022Q2
2022-05-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,144517.12399999998,60363084.5627108,2022Q2
2022-05-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,54572.761,22794451.5227034,2022Q2
2022-05-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,25187.441,10520516.086865,2022Q2
2022-05-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,115.83666666666664,220545.87799999997,93068901.29517381,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,24555.179,10256403.7055788,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,99.74999999999999,97409.764,35601078.962585405,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,8846.157000000001,3694963.8338914,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,113.99999999999999,48838.481999999996,20399279.504695002,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,46903.453,19591006.173660602,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    450G SACHET,450G,SACHET,285.0,19811.877999999997,8275179.4205972,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,285.0,7141.421,2982913.5091558,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,39439.388,16473380.4333652,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,285.0,1151.799,481115.0803218001,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,34094.886999999995,14241006.445884202,2022Q2
2022-05-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,39623.589,16550358.848169802,2022Q2
2022-05-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,13241.764,5530946.72372,2022Q2
2022-05-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,85.49999999999999,18367.829,5754001.865729201,2022Q2
2022-05-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,14022.489000000001,5857064.6981536,2022Q2
2022-05-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,12197.68,5094843.948426001,2022Q2
2022-05-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,19689.132999999998,8223960.711567001,2022Q2
2022-05-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,107570.211,44930907.2855468,2022Q2
2022-05-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,79429.208,33176661.003636602,2022Q2
2022-05-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,200925.88299999997,83924516.1296356,2022Q2
2022-05-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,4191.199,1750602.361585,2022Q2
2022-05-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2109.0,11482.419,3908672.5118834004,2022Q2
2022-05-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,108.3,9827.448999999999,4104860.7010238003,2022Q2
2022-05-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,119.69999999999999,11778.676999999998,4919796.278450601,2022Q2
2022-05-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,121.12499999999999,16981.561999999998,7228780.428444,2022Q2
2022-05-01,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,6653.113,2778944.6170608,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,515.529,215329.20292,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,365.897,152814.27304,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,1829.1509999999998,764071.3652,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,2109.0,3019.861,1028023.29136,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,5288.388999999999,2208860.85576,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,2109.0,1132.427,385508.73426000006,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,118.74999999999996,3425.6710000000003,1476046.9555000002,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,116.19230769230766,6036.716,2582213.90921,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,285.0,1330.322,555688.2656,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,3617.888,1511190.2065180002,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI   QUALITY 250G SACHET,250G,SACHET,199.49999999999997,207.915,121556.80810000001,2022Q2
2022-05-01,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA  SPAGHETTI    500G SACHET,500G,SACHET,256.5,3114.5499999999997,1059744.6483016,2022Q2
2022-05-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,7299.57,3048979.210602599,2022Q2
2022-05-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,113.99999999999999,4809.098999999999,2008739.2455350002,2022Q2
